subtask	score
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.789138459367185
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.84624127490952
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.887011648122189
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.869494002586649
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.8904881713051855
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.922554331173523
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.892817819383119
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.879206003019626
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.885753373695655
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.782840836539856
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.830036840855099
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.909595461691085
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.932690611196199
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.89892280227826
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.9470463719313305
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.8873231430758315
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.8427235019622845
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.849533335257905
en.sub.lower.topic-model-100-6.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.8501008103686
